Symbol,Date,Close,Volume,Upper,Lower,Overbought,Oversold,Reversal,Breakout,EMA100,CrossAboveEMA100,CrossBelowEMA100,CloseAboveEMA100,CloseBelowEMA100,EMA180,CrossAboveEMA180,CrossBelowEMA180,CloseAboveEMA180,CloseBelowEMA180,EMA50,CrossAboveEMA50,CrossBelowEMA50,CloseAboveEMA50,CloseBelowEMA50,EMA20,CrossAboveEMA20,CrossBelowEMA20,CloseAboveEMA20,CloseBelowEMA20,EMA10,CrossAboveEMA10,CrossBelowEMA10,CloseAboveEMA10,CloseBelowEMA10,EMA3,CrossAboveEMA3,CrossBelowEMA3,CloseAboveEMA3,CloseBelowEMA3,EMA5,CrossAboveEMA5,CrossBelowEMA5,CloseAboveEMA5,CloseBelowEMA5,EMA7,CrossAboveEMA7,CrossBelowEMA7,CloseAboveEMA7,CloseBelowEMA7,SMA10,CloseAboveSMA10,CloseBelowSMA10,SMA3,CloseAboveSMA3,CloseBelowSMA3,SMA5,CloseAboveSMA5,CloseBelowSMA5,SMA7,CloseAboveSMA7,CloseBelowSMA7,SMA20,CloseAboveSMA20,CloseBelowSMA20,SMA50,CloseAboveSMA50,CloseBelowSMA50,SMA100,CloseAboveSMA100,CloseBelowSMA100,SMA180,CloseAboveSMA180,CloseBelowSMA180,MACD,SignalLine,Histogram,MACD_Crossover,Zero_Line_Crossover,Divergence,Histogram_Expansion,Histogram_Contraction,RSI,RSI_Buy_Signal,RSI_Sell_Signal,OBV,OBV_Buy_Signal,OBV_Sell_Signal,AvgPriceNext3Days,AvgPriceNext5Days,AvgPriceNext7Days,CrossAboveEMA10EMA20,CrossAboveEMA20EMA50,Price7DaysLater,PriceDiffResult,Trend7Days
btc,2016-08-24 08:00:00.000,577.8880531621712,366732500.4450583,585.3770808550938,578.0291545863535,0,1,0,0,587.1930895089079,0,0,0,1,543.8376926824194,0,0,1,0,602.5448309119794,0,0,0,1,586.1517031833594,0,0,0,1,579.9683314692746,0,1,0,1,579.9822019809733,0,0,0,1,579.9154638683909,0,1,0,1,579.6896928046858,0,1,0,1,577.0822413628246,1,0,581.7031177207236,0,1,581.5285306761117,0,1,579.0575805583875,0,1,581.2394962629976,0,1,620.5478652607743,0,1,607.27329719977,0,1,528.7949484443167,1,0,-0.6099988424205094,-0.6099988424205094,0.0,0,0,0,0,0,60.09500762890995,0,0,39093357887.1676,0,1,574.2650333333332,573.7668256723417,573.8103444340018,0,0,571.7582826763035,-6.129770485867766,0
btc,2016-08-25 08:00:00.000,576.1163000000001,401309290.9927601,581.6899013838471,575.6488673909336,0,0,0,0,586.9737471423948,0,0,0,1,544.1943623765363,0,0,1,0,601.508417935039,0,0,0,1,585.1959504992299,0,0,0,1,579.2679621112247,0,0,0,1,578.0492509904867,0,0,0,1,578.6490759122607,0,0,0,1,578.7963446035144,0,0,0,1,577.9204429968811,0,1,578.6693843873903,0,1,580.3625360598691,0,1,579.6072777228561,0,1,581.2436212629975,0,1,618.5518112607743,0,1,608.51024019977,0,1,529.5948223332056,1,0,-1.2486182512259347,-1.2486182512259347,0.0,0,0,0,0,0,30.683836564806583,0,0,38692048596.17484,0,1,573.4025333333333,573.7595656723418,573.1637301482875,0,0,571.59,-4.526300000000106,0
btc,2016-08-26 08:00:00.000,578.1037999999998,338221514.6073892,578.4599356409783,576.2788331338022,0,0,0,0,586.7981046247236,0,0,0,1,544.5690522950276,0,0,1,0,600.5905897807238,0,0,0,1,584.5205075945413,0,0,0,1,579.0562962728202,0,0,0,1,578.0765254952432,1,0,1,0,578.4673172748404,0,0,0,1,578.6232084526357,0,0,0,1,577.9085078866453,1,0,577.3693843873903,1,0,579.8658906324342,0,1,580.266107625794,0,1,580.7670612629975,0,1,617.3414872607743,0,1,609.75756819977,0,1,530.4020823332056,1,0,-0.5133772659935403,-0.5133772659935403,0.0,0,0,0,0,0,42.101279250366304,0,0,39030270110.782234,0,0,571.5380094539029,572.4904622076025,572.5721158625731,0,0,573.9624999999999,-4.141299999999887,0
btc,2016-08-27 08:00:00.000,568.5750000000002,445311513.3907298,579.2919507350889,569.2381159315776,0,1,1,0,586.4372510677983,0,0,0,1,544.8343113856903,0,0,1,0,599.3350764559896,0,0,0,1,583.0018878236326,0,0,0,1,577.1506060413983,0,0,0,1,573.3257627476216,0,1,0,1,575.1698781832271,0,0,0,1,576.1111563394768,0,0,0,1,577.6198163908712,0,1,574.2650333333332,0,1,576.5373906324342,0,1,578.3559257570492,0,1,579.5624362629975,0,1,615.398097135332,0,1,611.0379281997699,0,1,531.1335045554277,1,0,-2.7704417980153266,-2.7704417980153266,0.0,0,0,0,0,0,9.639869043286978,1,0,38584958597.3915,0,1,574.0396761205694,573.0934622076026,576.5178301482875,0,0,596.1950000000002,27.620000000000005,1
btc,2016-08-28 08:00:00.000,573.5288,339737295.89427423,578.1681880432416,568.636878623425,0,0,0,0,586.1816381753666,0,0,0,1,545.1513775582241,0,0,1,0,598.3230656145782,0,0,0,1,582.0996889832867,0,0,0,1,576.4920958520531,0,0,0,1,573.4272813738108,1,0,1,0,574.6228521221515,0,0,0,1,575.4655672546075,0,0,0,1,577.7458544059992,0,1,573.4025333333333,1,0,574.8423906324342,0,1,577.3476075945958,0,1,578.7032512629975,0,1,613.791262885344,0,1,612.3543361997699,0,1,531.9232701109833,1,0,-1.1620568916156344,-1.1620568916156344,0.0,0,0,0,0,0,31.04671342183346,0,0,38924695893.285774,0,0,573.4495036793372,573.1802022076024,581.5406872911446,0,0,608.6887999999999,35.159999999999854,1
btc,2016-08-29 08:00:00.000,572.5102283617088,381390186.59404904,574.1541021155366,568.9219167922691,0,0,0,0,585.9109171889576,0,0,0,1,545.453685301909,0,0,1,0,597.3107974870147,0,0,0,1,581.1864070193269,0,0,0,1,575.7681199447178,0,0,0,1,572.9687548677598,0,1,0,1,573.918644202004,0,0,0,1,574.7267325313828,0,0,0,1,577.6476781742267,0,1,571.5380094539029,1,0,573.7668256723417,0,1,575.5322830748399,0,1,578.0636376810829,0,1,612.2350474525782,0,1,613.6479684833871,0,1,532.7456324907706,1,0,-0.8021171761157575,-0.8021171761157575,0.0,0,0,1,0,0,36.03918434775744,0,0,38543305706.69173,0,1,573.1427608921011,577.9171565352607,586.4169118109005,0,0,606.6438,34.1335716382913,1
btc,2016-08-30 08:00:00.000,576.08,414583282.42362505,575.8785788357926,572.2007734053462,1,0,0,1,585.7162455614534,0,0,0,1,545.792097619015,0,0,1,0,596.4782171934063,0,0,0,1,580.7000825412957,0,0,0,1,575.8248254093145,1,0,1,0,574.5243774338799,1,0,1,0,574.6390961346693,1,0,1,0,575.0650493985371,1,0,1,0,577.0610508661053,0,1,574.0396761205694,1,0,573.7595656723418,1,0,574.6860259319828,1,0,577.2542955162281,0,1,610.7752474525782,0,1,615.0220184833871,0,1,533.6117936018817,1,0,0.4357077841594901,0.4357077841594901,0.0,0,1,0,0,0,49.91381129287828,0,0,38957888989.11535,0,0,572.4369275587677,584.4389165352607,591.3603118109005,0,0,610.6837999999999,34.603799999999865,1
btc,2016-08-31 08:00:00.000,571.7582826763035,335483654.44544333,575.7583970828867,571.1406102757877,0,0,1,0,585.439850256797,0,0,0,1,546.0790167909187,0,0,1,0,595.5088079966572,0,0,0,1,579.8484825541536,0,0,0,1,575.0854540033124,0,1,0,1,573.1413300550917,0,1,0,1,573.6788249818808,0,1,0,1,574.2383577179787,0,1,0,1,576.1781764200184,0,1,573.4495036793372,0,1,572.4904622076025,0,1,573.8103444340018,0,1,576.4615196500432,0,1,608.7914531061043,0,1,616.3078513101501,0,1,534.5137396167501,1,0,-0.5853739192137937,-0.5853739192137937,0.0,0,0,0,0,0,36.43694825457196,0,0,38622405334.66991,0,1,580.5824999999999,591.41602,597.4414840851742,0,0,614.3264885962195,42.56820591991607,1
btc,2016-09-01 08:00:00.000,571.59,356532608.2572752,575.6878758105778,570.5976459736245,0,0,0,0,585.1655957962663,0,0,0,1,546.3609061081461,0,0,1,0,594.5708155262,0,0,0,1,579.061960406139,0,0,0,1,574.449916911801,0,0,0,1,572.3656650275459,0,0,0,1,572.9825499879206,0,0,0,1,573.576268288484,0,0,0,1,574.8154264200183,0,1,573.1427608921011,0,1,573.0934622076026,0,1,573.1637301482875,0,1,575.7145196500431,0,1,607.0602531061044,0,1,617.5660613101501,0,1,535.4823451723056,1,0,-0.6783659284456007,-0.6783659284456007,0.0,0,0,0,0,0,60.74319133069091,0,0,38265872726.41263,0,1,592.9487666666665,599.23478,605.1382697994599,0,0,625.4675000000001,53.877500000000055,1
btc,2016-09-02 08:00:00.000,573.9624999999999,378500484.5206362,573.7607886619834,571.113066455552,1,0,0,0,584.9437523151521,0,0,0,1,546.6658960959014,0,0,1,0,593.7626462898785,0,0,0,1,578.5762975103162,0,0,0,1,574.3612956551099,0,0,0,1,573.1640825137729,1,0,1,0,573.309199991947,1,0,1,0,573.672826216363,1,0,1,0,574.0112964200183,0,1,572.4369275587677,1,0,573.1802022076024,1,0,572.5721158625731,1,0,575.1892012333128,0,1,605.3479831061044,0,1,618.8151363101501,0,1,536.4215146167501,1,0,0.1165999172934562,0.1165999172934562,0.0,0,1,0,0,0,51.893746991048054,0,0,38644373210.933266,0,0,603.8425333333333,607.3075777192439,611.9882697994599,0,0,621.9124999999999,47.950000000000045,1
btc,2016-09-03 08:00:00.000,596.1950000000002,561496914.7850986,594.1552597138816,567.0097402861181,1,0,0,0,585.1665492990105,1,0,1,0,547.2131790119688,0,0,1,0,593.8580327098833,1,0,1,0,580.2542691760003,1,0,1,0,578.3310600814535,1,0,1,0,584.6795412568865,0,0,1,0,580.9377999946314,0,0,1,0,579.3033696622723,0,0,1,0,575.8419911038012,1,0,580.5824999999999,1,0,577.9171565352607,1,0,576.5178301482875,1,0,576.4621162333129,1,0,603.9581432760406,0,1,620.2397663101501,0,1,537.4351535056389,1,0,6.173166441829835,6.173166441829835,0.0,0,1,0,0,0,86.2543046382832,0,1,39205870125.71836,0,0,608.6721333333331,613.1620777192439,615.8259555137456,0,0,623.0588000000001,26.86379999999997,1
btc,2016-09-04 08:00:00.000,608.6887999999999,884434073.8694361,610.5380389956786,575.3594943376545,0,0,0,0,585.6323364416044,0,0,1,0,547.8924676416708,0,0,1,0,594.4396314271428,0,0,1,0,582.962319730667,0,0,1,0,583.8506491575529,0,0,1,0,596.6841706284432,0,0,1,0,590.1881333297542,0,0,1,0,586.6497272467042,0,0,1,0,579.0992411038012,1,0,592.9487666666665,1,0,584.4389165352607,1,0,581.5406872911446,1,0,578.5098420503411,1,0,602.8618992760406,1,0,621.5880143101501,0,1,538.5285523945278,1,0,9.069982028915774,9.069982028915774,0.0,0,1,0,0,0,89.20382410649016,0,1,40090304199.5878,0,0,610.5513628654063,615.8068177192439,615.3440433964714,1,0,605.3154151790802,-3.373384820919682,0
btc,2016-09-05 08:00:00.000,606.6438,618185193.0094764,610.5439571234086,597.141109543258,0,0,0,0,586.0484050269191,0,0,1,0,548.5416536345805,0,0,1,0,594.9182262731372,0,0,1,0,585.2176988039369,0,0,1,0,587.9948584016341,0,0,1,0,601.6639853142217,0,0,1,0,595.6733555531696,0,0,1,0,591.6482454350281,0,0,1,0,581.9532411038012,1,0,603.8425333333333,1,0,591.41602,1,0,586.4169118109005,1,0,579.9308744952234,1,0,601.4269641111214,1,0,622.3690023101501,0,1,539.6081346167501,1,0,6.685349938622153,6.685349938622153,0.0,0,1,0,0,0,94.36996840252016,0,1,39472119006.57832,0,1,616.825929532073,619.0898177192439,615.2279584310475,0,0,605.8312052420321,-0.812594757967986,0
btc,2016-09-06 08:00:00.000,610.6837999999999,560341026.7130767,610.6921849005473,606.652081766119,0,0,0,1,586.5362346303465,0,0,1,0,549.2283071855796,0,0,1,0,595.5364840663475,0,0,1,0,587.6430417749905,0,0,1,0,592.1201205104279,0,0,1,0,606.1738926571109,0,0,1,0,600.6768370354464,0,0,1,0,596.4071340762711,0,0,1,0,586.1641211038012,1,0,608.6721333333331,1,0,599.23478,1,0,591.3603118109005,1,0,581.8919687473361,1,0,600.144891354589,1,0,623.2296003101501,0,1,540.6880890611945,1,0,5.502996870264155,5.502996870264155,0.0,0,1,0,0,0,95.26442786415308,0,1,40032460033.2914,0,0,620.568829532073,618.01614075506,614.650987002476,0,0,606.6450000000001,-4.03879999999981,0
btc,2016-09-07 08:00:00.000,614.3264885962195,597124132.7229276,614.3944190338044,606.7083066970082,0,0,0,1,587.0865366890766,0,0,1,0,549.9476241072442,0,0,1,0,596.2733469890876,0,0,1,0,590.1843224246313,0,0,1,0,596.1576419805718,0,0,1,0,610.2501906266652,0,0,1,0,605.2267208890374,0,0,1,0,600.8869727062581,0,0,1,0,590.2438899634233,1,0,610.5513628654063,1,0,607.3075777192439,1,0,597.4414840851742,1,0,583.9948721847112,1,0,598.9402733468993,1,0,624.0306251961123,0,1,541.7715751089513,1,0,4.770444050180686,4.770444050180686,0.0,0,1,0,0,0,95.39973787599845,0,1,40629584166.01433,0,0,623.4796,616.3170840842224,613.807917203016,0,0,608.4250000000002,-5.9014885962193375,0
btc,2016-09-08 08:00:00.000,625.4675000000001,1600702238.5928948,624.5281921975024,609.1236668666436,1,0,0,1,587.8465557645404,0,0,1,0,550.782097874015,0,0,1,0,597.4182157346136,0,0,1,0,593.5446250508569,0,0,1,0,601.4867070750133,0,0,1,0,617.8588453133327,0,0,1,0,611.9736472593584,0,0,1,0,607.0321045296936,0,0,1,0,595.5396171272523,1,0,616.825929532073,1,0,613.1620777192439,1,0,605.1382697994599,1,0,586.5936476507395,1,0,598.0317538656996,1,0,624.9712301961123,1,0,542.964166775618,1,0,6.322751447124006,6.322751447124006,0.0,0,1,0,0,0,93.87036343199739,0,1,42230286404.60722,0,0,616.7622383930266,612.5525840842225,610.9673886315876,0,0,605.5838000000001,-19.883699999999976,0
btc,2016-09-09 08:00:00.000,621.9124999999999,850137524.7711473,626.2595782983154,614.8780807658305,0,0,0,0,588.5211289177179,0,0,1,0,551.5680691682248,0,0,1,0,598.3787759018836,0,0,1,0,596.2463274269658,0,0,1,0,605.200487606829,0,0,1,0,619.8856726566663,0,0,1,0,615.2865981729055,0,0,1,0,610.7522033972701,0,0,1,0,600.1228671272523,1,0,620.568829532073,1,0,615.8068177192439,1,0,611.9882697994599,1,0,588.5919589966788,1,0,597.1627161754141,1,0,625.7986751961123,0,1,544.1275973311735,1,0,3.9991458739461905,3.9991458739461905,0.0,0,1,0,0,0,77.07145109053906,0,1,41380148879.836075,0,1,611.4018068070374,609.8550840842224,608.7732266164005,0,0,606.5533658936915,-15.359134106308375,0
btc,2016-09-10 08:00:00.000,623.0588000000001,586796232.5467077,625.294072576515,621.665127423485,0,0,1,0,589.2050431965749,0,0,1,0,552.3580219950953,0,0,1,0,599.3466199841627,0,0,1,0,598.7998962434452,0,0,1,0,608.4474534964965,0,0,1,0,621.4722363283332,0,0,1,0,617.8773321152704,0,0,1,0,613.8288525479527,0,0,1,0,605.252918859622,1,0,623.4796,0,1,619.0898177192439,1,0,615.8259555137456,1,0,590.7155476398201,1,0,596.602092175414,1,0,626.6409431961124,0,1,545.2857851089512,1,0,2.773665859591688,2.773665859591688,0.0,0,1,0,0,0,84.88841657810792,0,1,41966945112.38278,0,0,605.9305401403707,606.3600840842225,606.2425123306864,0,0,605.3438,-17.715000000000146,0
btc,2016-09-11 08:00:00.000,605.3154151790802,1228662231.0267904,626.6920330632053,606.8324437228479,0,1,0,0,589.5240604635552,0,0,1,0,552.9431865606642,0,0,1,0,599.5806903839633,0,0,1,0,599.4204218563629,0,0,1,0,607.877991984239,0,1,0,1,613.3938257537068,0,1,0,1,613.6900264698737,0,1,0,1,611.7004932057346,0,1,0,1,608.62546037753,0,1,616.7622383930266,0,1,618.01614075506,0,1,615.3440433964714,0,1,591.7204433987741,1,0,595.5999404789957,1,0,626.9896473479032,0,1,546.3395318599462,1,0,-2.942643658082261,-2.942643658082261,0.0,0,0,0,0,0,42.78993052378823,0,0,40738282881.355995,0,1,606.9670684140107,606.6076742271448,606.739595876532,0,0,608.7950000000002,3.4795848209199676,1
btc,2016-09-12 08:00:00.000,605.8312052420321,973866198.6910902,621.5003526218428,601.3032609922319,0,0,0,0,589.8469742215449,0,0,1,0,553.5275845571434,0,0,1,0,599.8258086136915,0,0,1,0,600.030972654998,0,0,1,0,607.5058489402013,0,0,0,1,609.6125154978695,0,0,0,1,611.0704193939265,0,0,0,1,610.233171214809,0,0,0,1,611.8123309017332,0,1,611.4018068070374,0,1,616.3170840842224,0,1,615.2279584310475,0,1,592.9118136608757,1,0,594.4995861131752,1,0,627.3126994003234,0,1,547.3911274446242,1,0,-3.163656569341242,-3.163656569341242,0.0,0,0,0,0,0,37.54411569846536,0,0,41712149080.04709,0,0,606.8846,606.5101931787384,607.1376571701452,0,1,608.6176342973245,2.7864290552923876,1
btc,2016-09-13 08:00:00.000,606.6450000000001,699782155.2934498,606.6008755164222,605.2602047643192,1,0,0,0,590.1796083953757,0,0,1,0,554.1145173244678,0,0,1,0,600.0932278837428,0,0,1,0,600.6608800211886,0,0,1,0,607.3493309510737,0,0,0,1,608.1287577489347,0,0,0,1,609.5952795959511,0,0,0,1,609.3361284111068,0,0,0,1,612.8573309017331,0,1,605.9305401403707,1,0,612.5525840842225,0,1,614.650987002476,0,1,594.3496610027671,1,0,593.542113346213,1,0,627.6343926531158,0,1,548.4369330001797,1,0,-2.1472054643105594,-2.1472054643105594,0.0,0,0,0,0,0,10.41413619942631,1,0,42411931235.34054,0,0,606.8540552978972,606.9401931787385,607.2982018220404,0,0,607.7688125632665,1.1238125632663696,1
btc,2016-09-14 08:00:00.000,608.4250000000002,619105285.9754454,608.293619905645,605.6405169223764,1,0,0,0,590.5409032786356,0,0,1,0,554.7146331551367,0,0,1,0,600.4199640451646,0,0,1,0,601.4003200191706,0,0,1,0,607.5449071417876,1,0,1,0,608.2768788744675,1,0,1,0,609.2051863973008,0,0,0,1,609.10834630833,0,0,0,1,612.8309509017332,0,1,606.9670684140107,1,0,609.8550840842224,0,1,613.807917203016,0,1,595.9650960027673,1,0,592.6844133462131,1,0,627.8630126531157,0,1,549.5488496668464,1,0,-0.8966604528216067,-0.8966604528216067,0.0,0,0,0,0,0,19.345573240422397,1,0,43031036521.31599,0,0,605.8269886312304,606.9787200382033,605.5003802829596,0,0,595.8402492264345,-12.584750773565702,0
btc,2016-09-15 08:00:00.000,605.5838000000001,549080254.7260385,608.3202742251862,605.4489257748138,0,0,1,0,590.8387824216329,0,0,1,0,555.2767233965163,0,0,1,0,600.6224674159425,0,0,1,0,601.7987466840116,0,0,1,0,607.1883422069171,0,1,0,1,606.9303394372338,0,1,0,1,607.9980575982006,0,0,0,1,608.2272097312475,0,0,0,1,612.7249509017332,0,1,606.8846,0,1,606.3600840842225,0,1,610.9673886315876,0,1,597.3390960027673,1,0,591.6837240806583,1,0,628.1397437104164,0,1,550.6535430001798,1,0,-1.165095329771475,-1.165095329771475,0.0,0,0,0,0,0,13.123839610859179,1,0,42481956266.58995,0,1,606.8973886312305,607.4157225508565,603.9825231401024,0,0,594.9587999999999,-10.625000000000227,0
btc,2016-09-16 08:00:00.000,606.5533658936915,546585886.1273316,608.2983249919691,605.4097856038252,0,0,0,0,591.1499622923667,0,0,1,0,555.8433161312918,0,0,1,0,600.8550516699719,0,0,1,0,602.2515675611239,0,0,1,0,607.0728919681488,0,0,0,1,606.7418526654626,0,0,0,1,607.5164936966976,0,0,0,1,607.8087487718585,0,0,0,1,612.3119074911024,0,1,606.8540552978972,0,1,606.6076742271448,0,1,608.7732266164005,0,1,599.2380142974519,1,0,590.6969827950342,1,0,628.3738873693533,0,1,551.7350505884781,1,0,-0.6495393122380619,-0.6495393122380619,0.0,0,0,0,0,0,58.944277289282006,0,0,43028542152.717285,0,0,607.5854780991081,605.273099217405,603.3166851552894,0,0,601.8925,-4.6608658936914935,0
btc,2016-09-17 08:00:00.000,605.3438,531090439.7852413,606.4673931490353,605.1865841134255,0,0,0,0,591.4310283855872,0,0,1,0,556.3902828038742,0,0,1,0,601.0310810162475,0,0,1,0,602.5460658886359,0,0,1,0,606.7585116103036,0,0,0,1,606.0428263327312,0,0,0,1,606.7922624644651,0,0,0,1,607.1925115788939,0,0,0,1,611.4136386314805,0,1,605.8269886312304,0,1,606.5101931787384,0,1,606.2425123306864,0,1,600.8287642974518,1,0,589.6570112111409,1,0,628.6512553693533,0,1,552.8142328107002,1,0,-0.6957685304522556,-0.6957685304522556,0.0,0,0,0,0,0,46.79933581922361,0,0,42497451712.932045,0,1,608.393815620197,603.196099217405,602.7350708695751,0,0,601.2725000000003,-4.071299999999724,0
btc,2016-09-18 08:00:00.000,608.7950000000002,1306045902.1413145,608.6485194355458,605.1462578269151,1,0,0,1,591.7748694076547,0,0,1,0,556.9693404524502,0,0,1,0,601.3355484273751,0,0,1,0,603.1412024706706,0,0,1,0,607.128782226612,1,0,1,0,607.4189131663657,1,0,1,0,607.4598416429768,1,0,1,0,607.5931336841704,1,0,1,0,609.7463886314805,0,1,606.8973886312305,1,0,606.9401931787385,1,0,606.739595876532,1,0,602.6430028793663,1,0,588.7419316050301,1,0,628.9469288905518,0,1,553.8833161440336,1,0,0.40084390069216624,0.40084390069216624,0.0,0,1,0,0,0,60.48623778665994,0,0,43803497615.07336,0,0,604.0755653623418,601.8155992174051,601.3802565838607,0,0,599.3112999999997,-9.483700000000454,0
btc,2016-09-19 08:00:00.000,608.6176342973245,1272958790.4060757,609.5288527860905,605.6421034121256,0,0,0,0,592.1083895044799,0,0,1,0,557.5400398319516,0,0,1,0,601.6211204222751,0,0,1,0,603.6627674065423,0,0,1,0,607.3994826031051,0,0,1,0,608.018273731845,0,0,1,0,607.8457725277594,0,0,1,0,607.8492588374589,0,0,1,0,608.4169020612128,1,0,607.5854780991081,1,0,606.9787200382033,1,0,607.1376571701452,1,0,604.2698845942325,1,0,588.4393688659106,1,0,629.05563961359,0,1,554.9418807790187,1,0,0.46597715935627093,0.46597715935627093,0.0,0,1,1,0,0,51.11363498957924,0,0,42530538824.66728,0,1,599.5226205965669,600.3465723579402,601.0201751894289,0,0,606.0970645363005,-2.5205697610239213,0
btc,2016-09-20 08:00:00.000,607.7688125632665,953214316.4475458,608.942301048327,607.845330192067,0,1,1,0,592.4184968917825,0,0,1,0,558.0950538952811,0,0,1,0,601.8622063885886,0,0,1,0,604.0538193262304,0,0,1,0,607.4666335049526,0,0,1,0,607.8935431475558,0,1,0,1,607.8201192062618,0,1,0,1,607.8291472689108,0,1,0,1,606.8879033175396,1,0,608.393815620197,0,1,607.4157225508565,1,0,607.2982018220404,1,0,606.0704110885807,1,0,588.4798051171758,1,0,628.4162049542721,0,1,556.0134686265924,1,0,0.12839077284536415,0.12839077284536415,0.0,0,1,0,0,0,66.41257607542053,0,0,41577324508.219734,0,1,597.5638497421447,598.6550698452868,600.5114162518192,0,0,604.2074999999999,-3.561312563266597,0
btc,2016-09-21 08:00:00.000,595.8402492264345,1589139471.1342793,611.220175112262,596.9309556124215,0,1,0,0,592.4862543637558,0,0,1,0,558.5121278768409,0,0,1,0,601.626051205759,0,1,0,1,603.2715745548212,0,1,0,1,605.3527454543129,0,1,0,1,601.8668961869951,0,0,0,1,603.826829212986,0,0,0,1,604.8319227582917,0,0,0,1,605.9403867222749,0,1,604.0755653623418,0,1,605.273099217405,0,1,605.5003802829596,0,1,607.2829235499024,0,1,590.0539115127293,1,0,627.3316889248254,0,1,557.0140089000726,1,0,-3.154314267037421,-3.154314267037421,0.0,0,0,0,0,0,19.59181819750458,1,0,39988185037.08546,0,1,599.3746,600.70643290726,601.6135235051858,0,0,603.5549999999997,7.7147507735652425,1
btc,2016-09-22 08:00:00.000,594.9587999999999,994983745.4822936,606.6776188250274,592.3676223681064,0,0,0,0,592.5352156634834,0,0,1,0,558.9148535356603,0,0,1,0,601.3645903741607,0,0,0,1,602.4798817400763,0,0,0,1,603.4629371898923,0,0,0,1,598.4128480934975,0,0,0,1,600.870819475324,0,0,0,1,602.3636420687187,0,0,0,1,604.8531461980717,0,1,599.5226205965669,0,1,603.196099217405,0,1,603.9825231401024,0,1,608.3327385499025,0,1,590.6054662804173,1,0,626.4219556091778,0,1,558.0042522334059,1,0,-3.2047579308532477,-3.2047579308532477,0.0,0,0,0,0,0,19.963672964124726,1,0,38993201291.603165,0,1,600.8254333333333,602.5561729072601,602.9961949337572,0,0,604.6375,9.678700000000163,1
btc,2016-09-23 08:00:00.000,601.8925,1471656057.198137,601.3383891811548,593.7893103031347,1,0,0,0,592.7205084226224,0,0,1,0,559.3897446568133,0,0,1,0,601.385292712429,1,0,1,0,602.4239406219738,0,0,0,1,603.1774031553664,0,0,0,1,600.1526740467488,1,0,1,0,601.211379650216,1,0,1,0,602.2458565515391,0,0,0,1,604.3778961980718,0,1,597.5638497421447,1,0,601.8155992174051,1,0,603.3166851552894,0,1,608.6176135499024,0,1,591.1112421459203,1,0,625.5086106091777,0,1,558.9850494556281,1,0,-0.5112578820554745,-0.5112578820554745,0.0,0,0,0,0,0,33.38340579396147,0,0,40464857348.8013,0,0,602.2269548454334,602.88867290726,603.9054806480428,0,0,608.2575,6.365000000000009,1
btc,2016-09-24 08:00:00.000,601.2725000000003,1136053862.184831,603.211339140316,595.537860859684,0,0,0,0,592.8898547904913,0,0,1,0,559.8525375335336,0,0,1,0,601.3808694688043,0,1,0,1,602.3142796103573,0,0,0,1,602.831057127118,0,0,0,1,600.7125870233745,0,0,1,0,601.2317531001441,0,0,1,0,602.0025174136543,0,0,0,1,603.6626461980717,0,1,599.3746,1,0,600.3465723579402,1,0,602.7350708695751,0,1,608.2467985499025,0,1,591.6160161459202,1,0,623.8667056091778,0,1,559.9768077889614,1,0,-0.001555770414483959,-0.001555770414483959,0.0,0,0,1,0,0,32.6868063137307,0,0,39328803486.61647,0,1,603.2052881787666,603.56167290726,605.7322498648521,0,0,614.0598845176643,12.787384517664009,1
btc,2016-09-25 08:00:00.000,599.3112999999997,1074112052.8808076,602.1728567315907,599.4780099350759,0,1,1,0,593.0170121213727,0,0,1,0,560.2885459585774,0,0,1,0,601.2997098817924,0,0,0,1,602.028281552228,0,0,0,1,602.1911012858237,0,0,0,1,600.0119435116872,0,1,0,1,600.5916020667627,0,1,0,1,601.3297130602407,0,0,0,1,603.0353961980717,0,1,600.8254333333333,0,1,598.6550698452868,1,0,601.3802565838607,0,1,607.8801735499025,0,1,591.8495421459202,1,0,622.3656286091777,0,1,560.9977205667393,1,0,-0.4221871426425423,-0.4221871426425423,0.0,0,0,0,0,0,31.058128359296347,0,0,38254691433.735664,0,1,604.6198548454332,605.3509129072601,607.3104641505663,0,0,610.3588000000001,11.047500000000355,1
btc,2016-09-26 08:00:00.000,606.0970645363005,1917754354.0926063,605.7190728453515,598.7348368455152,1,0,0,1,593.2760230602821,0,0,1,0,560.7947174345744,0,0,1,0,601.4878414368711,1,0,1,0,602.4157846935683,1,0,1,0,602.901276422274,1,0,1,0,603.0545040239938,1,0,1,0,602.4267562232753,1,0,1,0,602.5215509292557,1,0,1,0,602.9897660623326,1,0,602.2269548454334,1,0,600.70643290726,1,0,601.0201751894289,1,0,607.6508367767176,0,1,592.1181334366462,1,0,620.85860324196,0,1,562.0727209252742,1,0,1.4158070306300488,1.4158070306300488,0.0,0,1,0,0,0,79.84736177253923,0,1,40172445787.82827,0,0,604.1333333333331,606.9434769035328,608.1481553105492,0,0,611.9609026561799,5.863838119879347,1
